,node,source,fa_score,la_score,size,abs_fa_score,abs_la_score,feature_name
1134,"('GBIF:9528', 'Brissidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9528', 'Brissidae')"
1135,"('GBIF:3856', 'Cancridae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3856', 'Cancridae')"
1136,"('GBIF:7658', 'Nothobranchiidae')",family,-0.75,0,2,0.75,0,"family_tuple_Count_('GBIF:7658', 'Nothobranchiidae')"
1137,"('GBIF:5999', 'Pupinidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5999', 'Pupinidae')"
1138,"('GBIF:7456382', 'Miniopteridae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7456382', 'Miniopteridae')"
1139,"('GBIF:7966', 'Hydropsychidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7966', 'Hydropsychidae')"
1140,"('GBIF:9036', 'Centropagidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9036', 'Centropagidae')"
1141,"('GBIF:7479242', 'Ceratiaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7479242', 'Ceratiaceae')"
1142,"('GBIF:3052', 'Paraliaceae')",family,-1,-1,2,1,1,"family_tuple_Count_('GBIF:3052', 'Paraliaceae')"
1143,"('GBIF:6713', 'Cornaceae')",family,1,-0.333333333,3,1,0.3333333333333333,"family_tuple_Count_('GBIF:6713', 'Cornaceae')"
1144,"('GBIF:5306', 'Hyaenidae')",family,1,0.5,4,1,0.5,"family_tuple_Count_('GBIF:5306', 'Hyaenidae')"
1145,"('GBIF:5492', 'Bathyergidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5492', 'Bathyergidae')"
1146,"('GBIF:7894191', 'Gomphonemataceae')",family,0.5,1,1,0.5,1,"family_tuple_Count_('GBIF:7894191', 'Gomphonemataceae')"
1147,"('GBIF:4679', 'Chaetophoraceae')",family,0.5,1,1,0.5,1,"family_tuple_Count_('GBIF:4679', 'Chaetophoraceae')"
1148,"('GBIF:9329', 'Pelecanidae')",family,0.2,-1,5,0.2,1,"family_tuple_Count_('GBIF:9329', 'Pelecanidae')"
1149,"('GBIF:8830', 'Podocarpaceae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:8830', 'Podocarpaceae')"
1150,"('GBIF:2405', 'Cunoniaceae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:2405', 'Cunoniaceae')"
1151,"('GBIF:5667', 'Gerrhosauridae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:5667', 'Gerrhosauridae')"
1152,"('GBIF:10876985', 'Endozoicomonadaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:10876985', 'Endozoicomonadaceae')"
1153,"('GBIF:4531', 'Paguridae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4531', 'Paguridae')"
1154,"('GBIF:6697', 'Oxalidaceae')",family,0.625,-0.5,4,0.625,0.5,"family_tuple_Count_('GBIF:6697', 'Oxalidaceae')"
1155,"('GBIF:4863', 'Taxaceae')",family,-0.5,-1,2,0.5,1,"family_tuple_Count_('GBIF:4863', 'Taxaceae')"
1156,"('GBIF:7923659', 'Vaginulinidae')",family,1,-1,2,1,1,"family_tuple_Count_('GBIF:7923659', 'Vaginulinidae')"
1157,"('GBIF:3250302', 'Paramuriceidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:3250302', 'Paramuriceidae')"
1158,"('GBIF:12192971', 'Eunicellidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:12192971', 'Eunicellidae')"
1159,"('GBIF:6786740', 'Scopalinidae')",family,1,0,1,1,0,"family_tuple_Count_('GBIF:6786740', 'Scopalinidae')"
1160,"('GBIF:8799', 'Strelitziaceae')",family,1,0,1,1,0,"family_tuple_Count_('GBIF:8799', 'Strelitziaceae')"
1161,"('GBIF:9104', 'Chitonidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:9104', 'Chitonidae')"
1162,"('GBIF:4475', 'Atyidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4475', 'Atyidae')"
1163,"('GBIF:4287', 'Mullidae')",family,1,-1,3,1,1,"family_tuple_Count_('GBIF:4287', 'Mullidae')"
1164,"('GBIF:4183', 'Pleurotaceae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:4183', 'Pleurotaceae')"
1165,"('GBIF:8598', 'Stichaeidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:8598', 'Stichaeidae')"
1166,"('GBIF:5902', 'Fistulariidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:5902', 'Fistulariidae')"
1167,"('GBIF:9518', 'Fibulariidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9518', 'Fibulariidae')"
1168,"('GBIF:9522', 'Echinometridae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9522', 'Echinometridae')"
1169,"('GBIF:4283', 'Leiognathidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:4283', 'Leiognathidae')"
1170,"('GBIF:9280', 'Ascidiidae')",family,-1,0,2,1,0,"family_tuple_Count_('GBIF:9280', 'Ascidiidae')"
1171,"('GBIF:8736', 'Bryaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:8736', 'Bryaceae')"
1172,"('GBIF:8632815', 'Dermophiidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:8632815', 'Dermophiidae')"
1173,"('GBIF:3161', 'Gymnophallidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:3161', 'Gymnophallidae')"
1174,"('GBIF:6764', 'Calyptraeidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:6764', 'Calyptraeidae')"
1175,"('GBIF:7345', 'Pyuridae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:7345', 'Pyuridae')"
1176,"('GBIF:9374', 'Pseudocheiridae')",family,-1,-0.5,1,1,0.5,"family_tuple_Count_('GBIF:9374', 'Pseudocheiridae')"
1177,"('GBIF:4224', 'Galaxiidae')",family,-1,-0.5,1,1,0.5,"family_tuple_Count_('GBIF:4224', 'Galaxiidae')"
1178,"('GBIF:5941', 'Tachyglossidae')",family,-1,-0.5,1,1,0.5,"family_tuple_Count_('GBIF:5941', 'Tachyglossidae')"
1179,"('GBIF:5458', 'Petauridae')",family,-1,-0.5,1,1,0.5,"family_tuple_Count_('GBIF:5458', 'Petauridae')"
1180,"('GBIF:5456', 'Acrobatidae')",family,-1,-0.5,1,1,0.5,"family_tuple_Count_('GBIF:5456', 'Acrobatidae')"
1181,"('GBIF:5251', 'Maluridae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5251', 'Maluridae')"
1182,"('GBIF:3490', 'Watersiporidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:3490', 'Watersiporidae')"
1183,"('GBIF:2105', 'Bugulidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:2105', 'Bugulidae')"
1184,"('GBIF:2107', 'Candidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:2107', 'Candidae')"
1185,"('GBIF:4420', 'Caprellidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:4420', 'Caprellidae')"
1186,"('GBIF:7078', 'Polynoidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:7078', 'Polynoidae')"
1187,"('GBIF:7798', 'Streptococcaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7798', 'Streptococcaceae')"
1188,"('GBIF:3240591', 'Cuniculidae')",family,0,-1,2,0,1,"family_tuple_Count_('GBIF:3240591', 'Cuniculidae')"
1189,"('GBIF:9620', 'Callitrichidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:9620', 'Callitrichidae')"
1190,"('GBIF:9341', 'Psophiidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9341', 'Psophiidae')"
1191,"('GBIF:5311', 'Procyonidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5311', 'Procyonidae')"
1192,"('GBIF:3240680', 'Dasyproctidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3240680', 'Dasyproctidae')"
1193,"('GBIF:9343', 'Ramphastidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9343', 'Ramphastidae')"
1194,"('GBIF:5255', 'Momotidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5255', 'Momotidae')"
1195,"('GBIF:5236', 'Cotingidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5236', 'Cotingidae')"
1196,"('GBIF:9353', 'Tinamidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9353', 'Tinamidae')"
1197,"('GBIF:3245851', 'Parkinsoniidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3245851', 'Parkinsoniidae')"
1198,"('GBIF:4891', 'Bonnemaisoniaceae')",family,-0.5,1,1,0.5,1,"family_tuple_Count_('GBIF:4891', 'Bonnemaisoniaceae')"
1199,"('GBIF:4567', 'Varunidae')",family,0.25,0,2,0.25,0,"family_tuple_Count_('GBIF:4567', 'Varunidae')"
1200,"('GBIF:9426', 'Tarsiidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9426', 'Tarsiidae')"
1201,"('GBIF:3239561', 'Lorisidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:3239561', 'Lorisidae')"
1202,"('GBIF:4266927', 'Lepilemuridae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:4266927', 'Lepilemuridae')"
1203,"('GBIF:8609', 'Citharidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8609', 'Citharidae')"
1204,"('GBIF:8608', 'Bothidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8608', 'Bothidae')"
1205,"('GBIF:5163', 'Pimelodidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5163', 'Pimelodidae')"
1206,"('GBIF:9228', 'Pangasiidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:9228', 'Pangasiidae')"
1207,"('GBIF:5164', 'Plotosidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5164', 'Plotosidae')"
1208,"('GBIF:9226', 'Heptapteridae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:9226', 'Heptapteridae')"
1209,"('GBIF:9229', 'Sisoridae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:9229', 'Sisoridae')"
1210,"('GBIF:3242141', 'Cathartidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3242141', 'Cathartidae')"
1211,"('GBIF:4020', 'Chelodesmidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:4020', 'Chelodesmidae')"
1212,"('GBIF:9693', 'Lepadidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9693', 'Lepadidae')"
1213,"('GBIF:3389', 'Aspidosiphonidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:3389', 'Aspidosiphonidae')"
1214,"('GBIF:7086', 'Serpulidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:7086', 'Serpulidae')"
1215,"('GBIF:6832', 'Sepiidae')",family,0.5,0,4,0.5,0,"family_tuple_Count_('GBIF:6832', 'Sepiidae')"
1216,"('GBIF:2316797', 'Nephtyidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:2316797', 'Nephtyidae')"
1217,"('GBIF:7083', 'Oweniidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:7083', 'Oweniidae')"
1218,"('GBIF:5603', 'Loveniidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:5603', 'Loveniidae')"
1219,"('GBIF:5130', 'Edwardsiidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:5130', 'Edwardsiidae')"
1220,"('GBIF:9098', 'Harpacticidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:9098', 'Harpacticidae')"
1221,"('GBIF:2186', 'Somniosidae')",family,-0.5,-1,1,0.5,1,"family_tuple_Count_('GBIF:2186', 'Somniosidae')"
1222,"('GBIF:9307', 'Coraciidae')",family,-0.5,-1,1,0.5,1,"family_tuple_Count_('GBIF:9307', 'Coraciidae')"
1223,"('GBIF:2408', 'Elaeagnaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:2408', 'Elaeagnaceae')"
1224,"('GBIF:9361', 'Phocoenidae')",family,-0.166666667,-1,3,0.16666666666666666,1,"family_tuple_Count_('GBIF:9361', 'Phocoenidae')"
1225,"('GBIF:9171', 'Caligidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9171', 'Caligidae')"
1226,"('GBIF:8022', 'Astacidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:8022', 'Astacidae')"
1227,"('GBIF:3209', 'Gyrodactylidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3209', 'Gyrodactylidae')"
1228,"('GBIF:5973', 'Anguillicolidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5973', 'Anguillicolidae')"
1229,"('GBIF:2361', 'Haplosporidiidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:2361', 'Haplosporidiidae')"
1230,"('GBIF:5892411', 'Pseudodactylogyridae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:5892411', 'Pseudodactylogyridae')"
1231,"('GBIF:4935842', 'Thesiaceae')",family,1,-1,2,1,1,"family_tuple_Count_('GBIF:4935842', 'Thesiaceae')"
1232,"('GBIF:7674', 'Stylephoridae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7674', 'Stylephoridae')"
1233,"('GBIF:9152', 'Balanidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:9152', 'Balanidae')"
1234,"('GBIF:4536', 'Panopeidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4536', 'Panopeidae')"
1235,"('GBIF:6191', 'Crangonidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:6191', 'Crangonidae')"
1236,"('GBIF:9686', 'Sesarmidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:9686', 'Sesarmidae')"
1237,"('GBIF:7682', 'Amaryllidaceae')",family,1,-1,3,1,1,"family_tuple_Count_('GBIF:7682', 'Amaryllidaceae')"
1238,"('GBIF:5789478', 'Sphaerodactylidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:5789478', 'Sphaerodactylidae')"
1239,"('GBIF:4898338', 'Montiaceae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:4898338', 'Montiaceae')"
1240,"('GBIF:2417', 'Polygalaceae')",family,1,0,2,1,0,"family_tuple_Count_('GBIF:2417', 'Polygalaceae')"
1241,"('GBIF:2796', 'Anisolabididae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:2796', 'Anisolabididae')"
1242,"('GBIF:3719', 'Acoraceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3719', 'Acoraceae')"
1243,"('GBIF:4990', 'Oithonidae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:4990', 'Oithonidae')"
1244,"('GBIF:8156', 'Aglaopheniidae')",family,1,1,2,1,1,"family_tuple_Count_('GBIF:8156', 'Aglaopheniidae')"
1245,"('GBIF:7739', 'Lessoniaceae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:7739', 'Lessoniaceae')"
1246,"('GBIF:8203', 'Helioporidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8203', 'Helioporidae')"
1247,"('GBIF:3696', 'Rivulidae')",family,-0.833333333,0.3333333333333333,3,0.8333333333333334,0.3333333333333333,"family_tuple_Count_('GBIF:3696', 'Rivulidae')"
1248,"('GBIF:3051', 'Rhizosoleniaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3051', 'Rhizosoleniaceae')"
1249,"('GBIF:7207', 'Skeletonemaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7207', 'Skeletonemaceae')"
1250,"('GBIF:9310', 'Dicruridae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:9310', 'Dicruridae')"
1251,"('GBIF:9308', 'Cracticidae')",family,-1,-1,2,1,1,"family_tuple_Count_('GBIF:9308', 'Cracticidae')"
1252,"('GBIF:3231623', 'Vochysiaceae')",family,0,1,2,0,1,"family_tuple_Count_('GBIF:3231623', 'Vochysiaceae')"
1253,"('GBIF:3683', 'Leptodoridae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:3683', 'Leptodoridae')"
1254,"('GBIF:5864486', 'Cercopagidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:5864486', 'Cercopagidae')"
1255,"('GBIF:7511', 'Chydoridae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:7511', 'Chydoridae')"
1256,"('GBIF:6101141', 'Calcariidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:6101141', 'Calcariidae')"
1257,"('GBIF:9549', 'Stichopodidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9549', 'Stichopodidae')"
1258,"('GBIF:9548', 'Holothuriidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9548', 'Holothuriidae')"
1259,"('GBIF:10376543', 'Lithophyllaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:10376543', 'Lithophyllaceae')"
1260,"('GBIF:4376199', 'Hapalidiaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4376199', 'Hapalidiaceae')"
1261,"('GBIF:4919', 'Corallinaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4919', 'Corallinaceae')"
1262,"('GBIF:10306501', 'Porolithaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:10306501', 'Porolithaceae')"
1263,"('GBIF:10734810', 'Mesophyllumaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:10734810', 'Mesophyllumaceae')"
1264,"('GBIF:8962', 'Bangiaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8962', 'Bangiaceae')"
1265,"('GBIF:8535', 'Labridae')",family,0.5,-0.5,4,0.5,0.5,"family_tuple_Count_('GBIF:8535', 'Labridae')"
1266,"('GBIF:2198', 'Rhincodontidae')",family,0.5,0,4,0.5,0,"family_tuple_Count_('GBIF:2198', 'Rhincodontidae')"
1267,"('GBIF:7677', 'Antennariidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:7677', 'Antennariidae')"
1268,"('GBIF:7187', 'Batrachoididae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:7187', 'Batrachoididae')"
1269,"('GBIF:3245014', 'Haliotidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:3245014', 'Haliotidae')"
1270,"('GBIF:4339', 'Cynipidae')",family,0.25,0,2,0.25,0,"family_tuple_Count_('GBIF:4339', 'Cynipidae')"
1271,"('GBIF:8487', 'Ammodytidae')",family,0,-0.5,2,0,0.5,"family_tuple_Count_('GBIF:8487', 'Ammodytidae')"
1272,"('GBIF:1555553', 'Scathophagidae')",family,-1,-1,2,1,1,"family_tuple_Count_('GBIF:1555553', 'Scathophagidae')"
1273,"('GBIF:4412', 'Ampeliscidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4412', 'Ampeliscidae')"
1274,"('GBIF:2488', 'Sternaspidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:2488', 'Sternaspidae')"
1275,"('GBIF:5968394', 'Polybiidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:5968394', 'Polybiidae')"
1276,"('GBIF:8023', 'Atelecyclidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8023', 'Atelecyclidae')"
1277,"('GBIF:8046', 'Inachidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8046', 'Inachidae')"
1278,"('GBIF:2214', 'Zeidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:2214', 'Zeidae')"
1279,"('GBIF:9438', 'Agaonidae')",family,1,-1,2,1,1,"family_tuple_Count_('GBIF:9438', 'Agaonidae')"
1280,"('GBIF:5300', 'Hippopotamidae')",family,0.75,-1,2,0.75,1,"family_tuple_Count_('GBIF:5300', 'Hippopotamidae')"
1281,"('GBIF:8590', 'Plesiopidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8590', 'Plesiopidae')"
1282,"('GBIF:7990', 'Hyperiidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:7990', 'Hyperiidae')"
1283,"('GBIF:3508', 'Lophopodidae')",family,-1,1,2,1,1,"family_tuple_Count_('GBIF:3508', 'Lophopodidae')"
1284,"('GBIF:2882', 'Microcystaceae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:2882', 'Microcystaceae')"
1285,"('GBIF:8170', 'Carybdeidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8170', 'Carybdeidae')"
1286,"('GBIF:5446', 'Physeteridae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:5446', 'Physeteridae')"
1287,"('GBIF:5087', 'Polypteridae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5087', 'Polypteridae')"
1288,"('GBIF:8979', 'Claroteidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8979', 'Claroteidae')"
1289,"('GBIF:8978', 'Clariidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8978', 'Clariidae')"
1290,"('GBIF:9617', 'Pelomedusidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9617', 'Pelomedusidae')"
1291,"('GBIF:5469', 'Trionychidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5469', 'Trionychidae')"
1292,"('GBIF:8592', 'Polynemidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:8592', 'Polynemidae')"
1293,"('GBIF:4287106', 'Serrasalmidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:4287106', 'Serrasalmidae')"
1294,"('GBIF:5165', 'Pseudopimelodidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5165', 'Pseudopimelodidae')"
1295,"('GBIF:5872', 'Squalidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5872', 'Squalidae')"
1296,"('GBIF:2220', 'Ostraciidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:2220', 'Ostraciidae')"
1297,"('GBIF:8379', 'Erysiphaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8379', 'Erysiphaceae')"
1298,"('GBIF:2197', 'Stegostomatidae')",family,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,"family_tuple_Count_('GBIF:2197', 'Stegostomatidae')"
1299,"('GBIF:2402', 'Saxifragaceae')",family,1,-1,2,1,1,"family_tuple_Count_('GBIF:2402', 'Saxifragaceae')"
1300,"('GBIF:7704294', 'Thalassiosiraceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:7704294', 'Thalassiosiraceae')"
1301,"('GBIF:3240572', 'Myocastoridae')",family,0,-1,2,0,1,"family_tuple_Count_('GBIF:3240572', 'Myocastoridae')"
1302,"('GBIF:3240581', 'Nesomyidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3240581', 'Nesomyidae')"
1303,"('GBIF:3233534', 'Stilbaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3233534', 'Stilbaceae')"
1304,"('GBIF:4152', 'Nectriaceae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:4152', 'Nectriaceae')"
1305,"('GBIF:6907', 'Cristatellidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:6907', 'Cristatellidae')"
1306,"('GBIF:6908', 'Fredericellidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:6908', 'Fredericellidae')"
1307,"('GBIF:3510', 'Plumatellidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:3510', 'Plumatellidae')"
1308,"('GBIF:3674', 'Artemiidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:3674', 'Artemiidae')"
1309,"('GBIF:3455', 'Lucinidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:3455', 'Lucinidae')"
1310,"('GBIF:6972', 'Nereididae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:6972', 'Nereididae')"
1311,"('GBIF:4304872', 'Phasianellidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:4304872', 'Phasianellidae')"
1312,"('GBIF:2856', 'Trochidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:2856', 'Trochidae')"
1313,"('GBIF:6760', 'Cerithiidae')",family,-1,1,1,1,1,"family_tuple_Count_('GBIF:6760', 'Cerithiidae')"
1314,"('GBIF:2202', 'Odontaspididae')",family,1,1,2,1,1,"family_tuple_Count_('GBIF:2202', 'Odontaspididae')"
1315,"('GBIF:5889', 'Cetorhinidae')",family,1,1,2,1,1,"family_tuple_Count_('GBIF:5889', 'Cetorhinidae')"
1316,"('GBIF:2201', 'Ginglymostomatidae')",family,1,1,2,1,1,"family_tuple_Count_('GBIF:2201', 'Ginglymostomatidae')"
1317,"('GBIF:9462', 'Dugongidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:9462', 'Dugongidae')"
1318,"('GBIF:4259209', 'Asphodelaceae')",family,0.3333333333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"family_tuple_Count_('GBIF:4259209', 'Asphodelaceae')"
1319,"('GBIF:6882', 'Hiatellidae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:6882', 'Hiatellidae')"
1320,"('GBIF:6859', 'Astartidae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:6859', 'Astartidae')"
1321,"('GBIF:6860', 'Arcticidae')",family,-1,0,1,1,0,"family_tuple_Count_('GBIF:6860', 'Arcticidae')"
1322,"('GBIF:5896', 'Monacanthidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:5896', 'Monacanthidae')"
1323,"('GBIF:6879', 'Teredinidae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:6879', 'Teredinidae')"
1324,"('GBIF:4262', 'Coryphaenidae')",family,0,-1,2,0,1,"family_tuple_Count_('GBIF:4262', 'Coryphaenidae')"
1325,"('GBIF:8671', 'Pasiphaeidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8671', 'Pasiphaeidae')"
1326,"('GBIF:3431', 'Loliginidae')",family,0,0,2,0,0,"family_tuple_Count_('GBIF:3431', 'Loliginidae')"
1327,"('GBIF:7946204', 'Eledonidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:7946204', 'Eledonidae')"
1328,"('GBIF:8481', 'Platytroctidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:8481', 'Platytroctidae')"
1329,"('GBIF:2226', 'Sternoptychidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:2226', 'Sternoptychidae')"
1330,"('GBIF:6637', 'Bixaceae')",family,1,1,1,1,1,"family_tuple_Count_('GBIF:6637', 'Bixaceae')"
1331,"('GBIF:3274331', 'Drepanopezizaceae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:3274331', 'Drepanopezizaceae')"
1332,"('GBIF:4269', 'Embiotocidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:4269', 'Embiotocidae')"
1333,"('GBIF:4498', 'Pomacanthidae')",family,-1,-1,1,1,1,"family_tuple_Count_('GBIF:4498', 'Pomacanthidae')"
1334,"('GBIF:4270', 'Enoplosidae')",family,1,-1,1,1,1,"family_tuple_Count_('GBIF:4270', 'Enoplosidae')"
